user_id,event_type,event_time,product_id,amount,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,event_id,transaction_amount,session_duration,timestamp,session_id
U0277,search,2023-06-03 11:35,P015,1153.69,C,35.09,389.0,A,3.53,499.0,B,74.4,77.0,A,90.2,967.0,C,,982.0,,99.79,640.0,,,167.0,A,,907.0,,,966.0,A,,,A,,585.0,B,,138.0,,73.3,403.0,B,11.65,207.0,B,27.92,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0075,login,2023-06-06 14:40,P015,1575.07,A,,297.0,A,23.58,609.0,A,8.57,777.0,,64.82,,,56.3,,A,66.08,983.0,C,,85.0,,49.34,,B,,524.0,,41.13,554.0,A,11.59,180.0,A,33.88,,,,568.0,A,38.29,,B,61.1,732.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0217,search,2023-06-05 11:24,P026,621.83,C,0.61,711.0,A,91.2,892.0,B,41.63,808.0,B,54.05,,B,,154.0,,49.3,,A,35.11,208.0,B,,503.0,,96.52,939.0,,,863.0,A,52.7,323.0,C,,2.0,B,,188.0,A,45.02,751.0,C,79.02,886.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0074,profile_update,2023-06-01 09:21,P020,2123.81,B,,,,25.43,146.0,,98.3,,A,,,,,,B,80.46,42.0,C,48.42,696.0,B,,588.0,A,83.86,644.0,,,288.0,A,83.0,,B,,,,,254.0,A,,90.0,,97.77,706.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0226,profile_update,2023-06-04 19:36,P030,,B,,683.0,A,,730.0,A,86.52,,C,,,C,40.06,,A,30.12,120.0,C,23.98,809.0,A,40.65,,C,62.97,127.0,B,,673.0,C,62.38,57.0,C,,586.0,B,12.75,,C,78.98,32.0,,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0208,profile_update,2023-06-04 20:00,P008,,B,,276.0,,74.03,578.0,A,4.01,430.0,B,,978.0,C,34.94,582.0,,,32.0,B,92.75,685.0,C,92.07,,C,,,C,88.4,781.0,B,,646.0,B,,,,,,,94.34,,C,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0126,checkout,2023-06-02 23:09,P027,,A,47.84,6.0,A,47.36,,,92.35,,A,,649.0,C,,,B,33.72,884.0,A,33.78,,B,28.24,373.0,B,,,C,50.93,713.0,,88.82,177.0,A,,128.0,C,84.46,,A,56.07,241.0,,,257.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0269,add_to_cart,2023-06-05 12:22,P001,,,,,A,35.16,,,80.58,,C,90.59,980.0,C,34.23,795.0,A,,63.0,B,60.96,,B,16.17,550.0,C,43.56,,A,91.91,537.0,,,309.0,,,,,17.54,,,69.95,335.0,,79.73,242.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0025,logout,2023-06-03 11:22,P005,363.1,C,63.28,26.0,,,53.0,C,55.11,734.0,B,,,A,26.16,844.0,C,72.9,,,,917.0,C,24.55,991.0,B,,401.0,A,99.09,206.0,,69.8,,A,13.0,217.0,C,35.65,,,26.03,145.0,C,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0345,add_to_cart,2023-06-04 04:17,P007,,B,98.87,127.0,C,,533.0,A,9.44,613.0,B,2.45,,,50.79,,B,68.94,440.0,B,,459.0,C,62.63,,,49.63,649.0,,,562.0,A,82.77,98.0,,,449.0,B,22.52,,,,,B,97.74,298.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0251,wishlist_add,2023-06-01 20:54,P020,,C,,,C,3.28,49.0,B,21.07,607.0,,44.22,333.0,B,62.36,378.0,A,59.19,384.0,B,69.02,35.0,B,,842.0,A,80.58,,A,70.61,498.0,,92.12,100.0,A,76.95,,,33.56,332.0,,36.64,771.0,C,92.78,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0349,logout,2023-06-03 20:37,P003,,A,5.72,524.0,B,63.01,672.0,A,10.88,,B,9.12,994.0,A,28.78,,C,34.83,,C,,,B,,,A,,,,76.52,392.0,A,33.9,,A,,,C,87.5,975.0,A,31.55,368.0,,70.72,305.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0251,checkout,2023-06-02 19:04,P001,,A,80.57,791.0,B,21.06,359.0,A,,370.0,B,,853.0,C,,,,52.59,868.0,B,4.91,528.0,C,,988.0,B,51.72,703.0,B,8.05,,B,64.7,812.0,A,60.23,205.0,C,98.83,712.0,B,,721.0,A,0.72,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0278,checkout,2023-06-03 05:38,P007,,,40.45,758.0,A,,,,81.38,862.0,A,98.75,,B,41.88,987.0,B,93.8,947.0,B,19.57,,B,6.48,572.0,A,,861.0,,80.9,278.0,A,,510.0,B,12.37,,B,2.48,,B,34.45,134.0,C,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0356,profile_update,2023-06-03 17:34,P018,553.47,A,82.5,348.0,A,90.29,752.0,C,,300.0,C,,306.0,B,,723.0,A,41.28,264.0,C,28.26,,A,49.89,,B,54.45,,C,8.94,366.0,B,36.13,,,31.04,977.0,C,77.61,,,77.69,,A,98.17,213.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0309,profile_update,2023-06-06 02:00,P012,,,,878.0,B,32.0,,C,,,B,78.77,465.0,C,,,A,87.43,74.0,,14.76,,C,99.44,277.0,A,33.75,315.0,C,88.48,541.0,C,85.75,129.0,A,86.81,726.0,C,,820.0,,16.47,11.0,C,41.13,925.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0036,page_view,2023-06-04 20:16,P018,2628.52,C,39.91,100.0,B,,,,12.69,311.0,,,734.0,B,56.14,,,1.07,,A,22.72,,,72.81,469.0,C,51.53,213.0,B,,,C,30.61,864.0,,54.28,,A,73.51,193.0,B,39.48,988.0,C,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0034,wishlist_add,2023-06-04 10:28,P020,2584.23,,10.63,,,72.36,340.0,C,93.42,938.0,,57.01,,B,55.19,622.0,C,,810.0,B,,91.0,A,69.01,583.0,A,81.96,,C,0.9,269.0,C,96.37,301.0,C,36.29,906.0,C,56.26,,C,74.67,272.0,B,7.71,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0103,wishlist_add,2023-06-03 22:30,P001,1761.35,,,996.0,C,70.9,665.0,C,28.04,798.0,B,,77.0,C,,948.0,,30.19,425.0,B,28.6,613.0,A,,213.0,,6.61,699.0,A,,705.0,A,39.83,,B,10.71,904.0,,,148.0,A,21.82,719.0,C,38.48,572.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0060,wishlist_add,2023-06-06 00:20,P008,,C,60.41,,B,18.46,67.0,A,,369.0,A,88.09,443.0,A,25.98,293.0,C,44.43,745.0,,7.05,227.0,,75.0,823.0,A,54.86,341.0,C,,941.0,A,38.79,347.0,A,64.32,654.0,B,,,B,,,A,15.37,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0216,page_view,2023-06-02 02:21,P024,,B,83.85,107.0,B,,966.0,B,70.44,822.0,C,82.36,52.0,,63.98,,,,349.0,B,99.42,209.0,B,,,B,69.73,,,61.84,101.0,B,63.47,889.0,C,7.42,396.0,C,45.05,,C,30.51,,B,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0232,add_to_cart,2023-06-02 14:24,P005,2324.55,,35.94,688.0,B,52.37,,B,13.57,913.0,A,86.74,,B,61.95,,,88.18,,C,7.67,107.0,A,16.36,241.0,A,,373.0,B,6.14,596.0,,19.99,,A,73.59,85.0,C,31.91,121.0,C,6.08,798.0,,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0207,wishlist_add,2023-06-02 19:09,P019,1727.16,B,,,C,49.49,581.0,A,84.9,689.0,C,83.23,540.0,A,,0.0,B,19.61,,A,29.52,836.0,B,,5.0,,,177.0,C,45.03,,C,94.88,,C,,,,,153.0,,,,A,36.99,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0045,page_view,2023-06-06 01:22,P021,,,,809.0,,90.84,878.0,B,3.91,,A,18.71,125.0,C,53.03,214.0,,87.69,34.0,A,40.18,259.0,,52.66,417.0,A,32.75,661.0,B,,2.0,B,,735.0,,54.27,366.0,,94.41,,,29.75,537.0,,42.31,70.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0266,login,2023-06-01 09:30,P011,,,55.38,54.0,B,,682.0,A,74.76,136.0,B,40.04,663.0,A,,,B,98.63,988.0,C,41.39,906.0,,39.93,,B,,956.0,,59.35,802.0,A,,860.0,B,,208.0,B,26.44,737.0,A,48.86,738.0,B,,273.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0389,checkout,2023-06-03 06:10,P025,348.03,B,6.81,334.0,B,97.22,272.0,C,7.82,899.0,A,,462.0,,66.37,186.0,,,506.0,B,65.55,581.0,B,9.57,815.0,B,27.91,,B,82.8,,A,,97.0,A,13.76,576.0,B,22.36,969.0,B,,319.0,A,4.9,547.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0328,wishlist_add,2023-06-05 05:05,P027,,A,65.58,768.0,A,48.15,694.0,C,,988.0,A,,456.0,A,41.91,,A,30.07,,C,,143.0,A,43.95,349.0,B,94.55,399.0,B,68.59,161.0,,10.42,,B,56.21,752.0,B,91.04,363.0,C,32.4,807.0,C,85.58,596.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0148,add_to_cart,2023-06-02 11:06,P027,2737.7,C,,802.0,,65.89,637.0,A,94.4,63.0,,4.62,734.0,A,38.98,952.0,,77.96,314.0,C,,582.0,A,9.58,627.0,B,34.33,,,14.3,286.0,A,95.55,,B,96.33,359.0,A,72.29,700.0,B,21.78,,A,2.48,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0393,wishlist_add,2023-06-06 07:32,P017,,,,,,,,C,32.65,655.0,,62.9,210.0,C,11.11,,B,39.61,391.0,C,39.37,698.0,C,83.48,608.0,C,2.66,,,55.52,569.0,,,585.0,B,,274.0,A,70.35,568.0,,99.09,948.0,A,23.31,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0166,checkout,2023-06-06 05:36,P010,,B,,925.0,B,17.49,805.0,A,50.25,733.0,B,60.46,763.0,B,70.24,866.0,C,,,,,902.0,B,50.33,468.0,A,9.49,944.0,B,86.48,792.0,A,10.97,935.0,,75.18,603.0,,,,A,31.7,,B,23.88,386.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0348,add_to_cart,2023-06-02 02:01,P026,,A,34.11,33.0,B,77.09,611.0,C,,,A,56.16,,A,,,B,5.91,,B,70.17,417.0,,,195.0,B,16.28,,,,881.0,B,49.59,598.0,B,93.51,758.0,C,,927.0,C,11.43,,A,,122.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0200,add_to_cart,2023-06-02 20:02,P001,,B,99.55,,,45.12,,B,56.91,,C,59.15,646.0,A,,,C,21.58,,B,62.67,,B,,512.0,,45.01,185.0,,79.88,950.0,C,6.59,456.0,A,45.98,,B,59.49,789.0,,92.93,518.0,B,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0233,wishlist_add,2023-06-03 13:37,P027,,,94.56,748.0,,,,B,51.81,915.0,C,,139.0,B,94.52,,B,79.66,978.0,,5.7,,C,1.75,877.0,A,98.93,535.0,,58.64,,B,55.33,924.0,B,52.31,710.0,,79.94,177.0,,82.58,140.0,,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0301,add_to_cart,2023-06-03 07:16,P001,,A,,693.0,B,87.68,69.0,B,91.72,,,83.16,77.0,,27.48,,,,957.0,,,,C,31.7,588.0,A,98.73,300.0,,56.4,16.0,,78.08,207.0,,,316.0,A,64.35,908.0,,52.28,58.0,A,14.51,767.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0322,checkout,2023-06-06 17:55,P020,1446.76,B,20.18,919.0,,46.67,251.0,B,12.12,785.0,C,94.65,,,,99.0,C,88.85,,,,191.0,,46.26,949.0,B,34.4,112.0,A,,,B,84.31,628.0,A,59.7,102.0,C,,125.0,B,,882.0,A,8.58,365.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0211,search,2023-06-06 03:02,P020,,C,47.19,705.0,,60.29,907.0,,18.45,548.0,C,50.26,992.0,C,74.01,402.0,,,,A,,733.0,C,65.84,699.0,B,74.87,967.0,,90.49,585.0,C,,990.0,B,82.91,,A,22.86,,C,66.5,955.0,A,11.34,258.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0110,logout,2023-06-03 20:00,P014,2536.56,,,975.0,B,22.35,,B,39.72,240.0,C,,364.0,C,52.8,,C,,,B,38.8,213.0,,36.77,,B,,927.0,A,82.06,,B,77.36,365.0,,92.39,,A,95.19,781.0,,32.53,888.0,A,,669.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0087,page_view,2023-06-02 06:47,P022,1753.13,A,,438.0,,,366.0,B,95.49,,C,22.23,,C,94.4,99.0,B,,793.0,B,86.92,740.0,,33.74,203.0,A,92.32,113.0,C,64.5,511.0,A,16.7,,,9.5,159.0,A,,557.0,A,91.54,426.0,C,,700.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0063,login,2023-06-06 19:06,P008,1277.44,,12.67,,B,86.89,244.0,A,,262.0,C,89.45,39.0,A,88.6,104.0,B,,,C,35.1,974.0,,67.71,,,43.76,,,,587.0,A,8.92,512.0,,22.17,,A,25.55,852.0,B,,339.0,,0.71,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0164,checkout,2023-06-06 16:15,P006,,,,,C,81.5,789.0,A,18.2,454.0,B,,,B,91.26,718.0,,,69.0,B,,214.0,C,45.02,247.0,A,,108.0,A,59.96,917.0,A,,,C,92.92,195.0,B,91.17,956.0,C,,595.0,C,30.14,395.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0278,page_view,2023-06-06 11:13,P024,1753.74,B,32.73,620.0,C,18.89,667.0,C,22.23,708.0,,30.86,428.0,,79.35,172.0,,34.72,149.0,B,,248.0,A,98.95,422.0,A,,54.0,A,56.74,643.0,B,90.08,,A,77.94,825.0,B,,227.0,B,,89.0,,55.29,560.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0260,checkout,2023-06-06 11:00,P012,2006.3,B,,425.0,C,,358.0,C,22.74,836.0,B,42.13,944.0,,68.02,45.0,A,62.61,926.0,B,,,,,78.0,,89.41,430.0,,53.42,215.0,C,22.84,,B,26.96,262.0,,66.21,,C,,,,94.98,526.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0198,page_view,2023-06-02 19:18,P016,1649.45,C,77.77,967.0,B,,51.0,B,,,B,54.22,362.0,A,49.75,586.0,A,36.11,486.0,A,24.52,489.0,A,,993.0,C,83.24,231.0,,58.52,278.0,C,90.75,,C,,349.0,C,28.6,874.0,A,60.53,,,,582.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0174,logout,2023-06-02 04:32,P003,,,28.69,108.0,C,94.47,,,70.44,162.0,B,72.91,937.0,B,80.2,535.0,B,58.65,951.0,C,,388.0,,85.77,541.0,A,,251.0,C,,,,5.68,459.0,,78.28,931.0,C,34.96,,A,35.76,81.0,,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0291,search,2023-06-03 15:56,P019,,A,53.94,339.0,,91.6,516.0,C,62.24,,,8.27,732.0,C,5.09,648.0,,82.39,777.0,A,6.81,184.0,A,54.53,,C,28.68,697.0,A,25.58,537.0,B,60.5,212.0,,6.88,994.0,B,58.9,571.0,B,,71.0,A,,783.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0013,wishlist_add,2023-06-04 04:58,P027,1376.45,B,53.36,55.0,,29.69,966.0,B,,,,,53.0,A,68.62,,A,59.97,,,,369.0,C,16.83,362.0,B,20.48,870.0,,45.19,420.0,C,,584.0,B,,98.0,,,733.0,C,12.65,,,6.56,934.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0227,profile_update,2023-06-02 10:11,P012,,B,0.26,495.0,B,72.36,795.0,A,,746.0,C,80.63,4.0,,,,A,66.72,655.0,A,72.56,139.0,,41.96,824.0,A,17.45,418.0,B,,,,,902.0,B,,317.0,B,,819.0,A,44.17,922.0,,77.7,515.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0039,checkout,2023-06-02 13:08,P004,,B,,155.0,B,53.53,316.0,B,4.79,,B,70.69,808.0,,54.62,863.0,,25.02,834.0,C,77.45,893.0,C,90.09,174.0,A,77.14,347.0,C,10.47,314.0,C,,502.0,A,67.78,,B,54.76,,C,37.88,257.0,B,,680.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0188,checkout,2023-06-03 18:55,P007,,A,26.91,939.0,C,35.85,876.0,B,52.24,602.0,,8.91,,,87.22,389.0,B,29.03,300.0,A,97.0,,C,67.98,325.0,C,,57.0,B,66.18,674.0,,23.61,737.0,,86.41,397.0,B,,629.0,C,34.84,394.0,C,7.03,133.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0024,logout,2023-06-03 05:30,P023,643.39,C,82.4,236.0,A,24.29,,B,,89.0,B,22.39,,,83.75,,,72.25,450.0,,15.12,,B,,318.0,A,,27.0,C,42.34,,C,39.77,293.0,B,,288.0,A,,330.0,B,,995.0,B,,293.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0010,add_to_cart,2023-06-02 06:07,P001,,C,51.36,481.0,,86.03,,B,50.85,,B,49.39,,,93.4,449.0,,45.15,,B,27.92,962.0,B,49.8,324.0,C,,,B,47.44,514.0,,55.4,629.0,A,80.91,,B,,780.0,,,878.0,,57.4,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0286,wishlist_add,2023-06-06 08:00,P007,2091.89,B,,123.0,C,,491.0,C,,323.0,A,35.62,,C,41.66,517.0,C,11.27,709.0,B,60.97,,B,74.47,154.0,C,,501.0,C,62.25,442.0,,6.61,,C,,,B,21.16,,A,44.55,,C,,852.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0389,add_to_cart,2023-06-04 16:48,P003,2735.86,B,84.89,,B,97.39,306.0,A,13.29,162.0,,32.96,870.0,A,2.81,504.0,C,75.71,540.0,C,33.29,668.0,B,26.24,959.0,,,83.0,A,61.9,286.0,B,59.72,111.0,A,8.04,403.0,A,42.4,275.0,B,,458.0,A,80.42,748.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0145,profile_update,2023-06-05 16:15,P011,928.17,,,250.0,A,38.17,,B,,856.0,C,18.85,,C,64.22,154.0,B,17.26,313.0,A,4.08,,B,13.1,441.0,,,,A,1.76,74.0,A,84.74,69.0,C,26.58,,B,32.74,644.0,C,,79.0,B,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0195,login,2023-06-05 11:32,P027,1723.5,C,55.87,175.0,,79.34,,,25.21,776.0,,53.3,862.0,,53.41,294.0,,57.88,,,37.23,267.0,B,74.8,420.0,,,141.0,C,20.99,414.0,,63.44,244.0,B,27.15,909.0,,22.31,753.0,,60.81,490.0,C,83.1,770.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0132,add_to_cart,2023-06-01 14:53,P009,,B,44.99,926.0,C,,,B,1.31,,C,68.39,,,26.17,595.0,C,24.55,30.0,,,462.0,,55.8,,A,79.33,998.0,A,70.56,881.0,A,,,A,,718.0,A,6.38,123.0,,34.4,,C,45.17,619.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0032,search,2023-06-02 12:11,P029,,,81.44,,A,10.85,412.0,,,882.0,B,80.63,,A,,409.0,A,37.73,285.0,B,,956.0,,62.59,,B,92.98,133.0,,42.73,149.0,,44.32,,B,38.83,,C,,991.0,B,4.15,845.0,B,81.23,696.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0009,page_view,2023-06-02 21:02,P009,,C,63.52,49.0,,,209.0,A,95.46,,B,64.3,408.0,A,62.63,,A,59.12,123.0,B,27.84,252.0,B,17.65,,A,65.9,876.0,B,24.14,428.0,C,,,B,64.07,323.0,A,61.74,229.0,B,42.0,394.0,A,50.58,386.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0363,profile_update,2023-06-02 16:02,P022,,C,56.5,334.0,B,,607.0,,94.35,640.0,B,,131.0,C,5.33,12.0,C,61.63,658.0,C,92.83,,C,18.45,,,,214.0,C,81.95,905.0,,50.21,223.0,A,,927.0,,,185.0,,31.74,,B,78.46,138.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0019,page_view,2023-06-06 14:23,P008,,,,139.0,,38.9,940.0,B,,296.0,B,,369.0,A,,676.0,A,63.88,332.0,C,53.9,442.0,B,21.09,,A,46.14,496.0,,98.61,842.0,,60.67,,C,52.98,,,36.3,,A,23.51,36.0,A,13.59,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0154,checkout,2023-06-03 10:12,P001,632.71,C,22.13,,A,34.82,617.0,C,25.27,,C,98.32,860.0,,,983.0,C,34.2,805.0,,32.15,451.0,B,36.69,,C,23.1,,,,293.0,B,68.42,541.0,C,83.14,404.0,C,9.41,183.0,A,,481.0,,75.56,751.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0077,login,2023-06-03 07:59,P012,,,43.47,99.0,A,79.24,400.0,,36.43,977.0,,,,,,95.0,B,96.33,,,,904.0,A,79.01,,A,,934.0,,,413.0,A,13.43,745.0,A,47.31,988.0,,,,A,,752.0,C,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0124,profile_update,2023-06-05 20:13,P006,,B,4.74,,A,78.38,,B,,109.0,B,,,B,,533.0,A,57.85,,C,82.59,855.0,,56.23,3.0,C,78.56,,B,,,A,13.9,,A,65.98,,B,59.87,,C,53.28,,A,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0284,checkout,2023-06-02 10:06,P013,,A,18.03,,,76.25,,,35.4,812.0,C,,309.0,A,15.6,115.0,C,15.2,,B,0.6,313.0,,18.23,549.0,,48.04,548.0,A,78.2,,C,67.65,892.0,C,78.63,,A,53.88,944.0,B,2.81,208.0,A,,102.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0200,login,2023-06-05 10:48,P030,,B,90.92,,,,,C,15.81,983.0,C,,306.0,,16.68,590.0,,96.16,,,15.41,,,,95.0,C,,446.0,A,81.0,571.0,A,72.5,915.0,A,67.54,491.0,B,4.13,,A,24.09,185.0,B,97.04,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0056,search,2023-06-02 15:45,P001,,,,731.0,A,,634.0,B,59.54,572.0,B,,499.0,C,29.86,130.0,B,33.55,612.0,A,41.3,944.0,,36.93,212.0,A,32.69,823.0,C,,,C,,848.0,C,,815.0,A,,527.0,A,36.79,,,,466.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0234,search,2023-06-04 08:23,P016,,B,55.84,593.0,B,,,C,10.14,,B,25.02,520.0,,,,C,64.32,693.0,,,293.0,B,27.9,451.0,C,,,A,22.92,,C,44.15,621.0,,50.53,,A,98.07,,C,,230.0,B,66.04,862.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0377,page_view,2023-06-05 01:59,P005,,B,,82.0,,25.73,712.0,B,15.58,,C,62.87,,C,,176.0,A,0.8,,A,57.52,,C,90.7,27.0,,61.14,647.0,,75.79,785.0,A,79.41,298.0,B,53.72,317.0,A,81.86,332.0,A,,825.0,,,266.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0190,search,2023-06-06 09:36,P028,,B,,726.0,C,,534.0,A,73.79,327.0,,11.36,607.0,A,81.0,665.0,C,16.96,,,68.42,319.0,B,28.89,,A,40.03,,,67.21,,C,,586.0,B,,322.0,,,,A,,488.0,C,72.74,440.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0032,page_view,2023-06-06 00:18,P014,1507.5,B,5.7,211.0,A,,575.0,C,68.7,97.0,A,57.94,643.0,B,,,A,,833.0,B,,226.0,C,91.24,25.0,C,60.1,359.0,C,26.24,224.0,C,,325.0,,55.19,,C,,311.0,,76.75,,A,31.96,829.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0058,checkout,2023-06-03 23:34,P027,1105.04,,77.07,215.0,,,85.0,A,29.69,204.0,A,89.12,695.0,A,60.72,,A,71.87,486.0,,63.01,,B,,,,47.97,728.0,,20.96,975.0,A,30.05,325.0,B,54.53,,A,,,A,89.78,,B,95.5,567.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0203,add_to_cart,2023-06-05 22:12,P027,2951.47,A,53.81,379.0,B,72.13,904.0,,4.79,850.0,A,66.01,625.0,,,,,3.84,382.0,B,98.9,564.0,C,,690.0,B,,,C,6.57,422.0,B,,561.0,B,20.69,,,13.43,,,92.64,850.0,B,2.4,514.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0105,page_view,2023-06-04 12:34,P008,,B,9.74,43.0,A,,,A,88.41,,,44.33,663.0,A,,,A,90.3,29.0,,,285.0,B,29.85,734.0,A,92.35,730.0,B,33.58,,C,33.35,,B,76.16,,C,58.75,366.0,B,,505.0,B,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0292,search,2023-06-03 20:14,P021,,A,97.45,,C,,501.0,B,,,C,80.35,841.0,C,,,A,,2.0,C,9.39,246.0,B,25.73,968.0,A,43.27,794.0,,,30.0,C,,274.0,,66.78,892.0,C,,983.0,B,71.17,911.0,,,335.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0225,add_to_cart,2023-06-06 13:32,P024,,B,35.49,,B,30.06,,C,,771.0,,19.18,747.0,,16.19,431.0,C,,,B,,329.0,C,53.46,758.0,C,1.76,104.0,,6.94,847.0,C,,,A,19.95,,,99.94,69.0,A,4.95,,B,,867.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0011,wishlist_add,2023-06-05 20:12,P028,1195.31,,,391.0,,37.22,773.0,A,,748.0,B,,,C,,39.0,A,39.84,,A,30.12,123.0,C,7.1,425.0,C,61.07,63.0,B,40.69,728.0,,,532.0,B,,437.0,C,31.62,247.0,A,,399.0,,,373.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0167,search,2023-06-05 17:55,P023,2975.83,,31.9,91.0,,83.21,459.0,B,19.61,687.0,A,7.81,987.0,A,57.13,,A,55.79,443.0,B,,,B,58.18,40.0,,,,A,49.32,714.0,B,71.4,682.0,A,13.69,929.0,B,91.56,,C,88.38,369.0,B,29.01,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0286,logout,2023-06-02 03:50,P001,,,,386.0,A,64.71,688.0,B,12.77,542.0,,95.51,184.0,A,55.45,392.0,B,,678.0,C,92.27,903.0,C,,,A,18.11,621.0,C,94.06,21.0,,50.82,,,,882.0,A,50.39,893.0,A,9.77,,A,82.53,565.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
